"age_cal_yr_bp","year_ce","fit_zscore","ci_upper_zscore","ci_lower_zscore","n_records"
28,1922,0.0197890998298881,0.312775788957803,-0.255570812260144,50
29,1921,0.0233193963673903,0.302856354180788,-0.237951537113613,51
30,1920,0.0282010187143453,0.299470237814899,-0.229490342564718,54
31,1919,0.0249486678210991,0.302389202043127,-0.239921166427442,55
32,1918,0.0249335049030403,0.29914408255334,-0.266120438362938,53
33,1917,0.0272167652488304,0.294328970063338,-0.257600200361377,54
34,1916,0.0316164732320972,0.324039515812863,-0.265684355356832,55
35,1915,0.0557940381290297,0.356588364015054,-0.249886474935092,56
36,1914,0.103206273158707,0.402773473374672,-0.187509968564193,57
37,1913,0.161347288491214,0.449071175762323,-0.137401772890224,55
38,1912,0.21986683113949,0.494046913376901,-0.0939297535752428,58
39,1911,0.247057875226199,0.554058690090079,-0.0500749975186748,60
40,1910,0.238712166314311,0.549083989806916,-0.0622207613231913,59
41,1909,0.197901734491012,0.529282205825378,-0.111127978536322,55
42,1908,0.123590534562269,0.486650965274076,-0.204117618426908,54
43,1907,0.0630936821957868,0.425882708779582,-0.291236007783,55
44,1906,0.0164243398447143,0.396020866002003,-0.345245437620622,55
45,1905,-0.0126247729564837,0.391219379131684,-0.374909647708224,55
46,1904,-0.0140303094199536,0.378664399725237,-0.387550754399951,50
47,1903,-0.00862409292667409,0.372492673626705,-0.348127440391206,52
48,1902,-0.0125786960115695,0.340644072332421,-0.345644218637791,51
49,1901,-0.0141259512638426,0.321736422530345,-0.332976486000564,53
50,1900,-0.00897534949687464,0.301621903999662,-0.323574073326378,52
51,1899,-0.0180430101151436,0.288526457916232,-0.329353406446654,54
52,1898,-0.0469136446725182,0.250836679587892,-0.354875135722986,55
53,1897,-0.0704059837732392,0.234575698853757,-0.378680143955174,55
54,1896,-0.0868871458237437,0.202033230136493,-0.38124436675962,53
55,1895,-0.109284219582769,0.17644644957253,-0.377397153692433,54
56,1894,-0.0908346644499133,0.18536438525832,-0.364864070025936,53
57,1893,-0.0384030918072752,0.245250636436044,-0.319164025997566,53
58,1892,-0.0052324226382305,0.307917013011468,-0.293535718286011,54
59,1891,0.0271443469663934,0.361448073765233,-0.263898591011376,55
60,1890,0.0449545618719083,0.36392048507085,-0.234080760094034,53
61,1889,0.0301027201490493,0.33581614198899,-0.232679540433292,53
62,1888,0.0093576552142818,0.280349806132632,-0.230836951939626,54
63,1887,0.00501720495128338,0.252157994559809,-0.250467935778366,55
64,1886,0.0101770307755641,0.289951775878603,-0.274303502243799,55
65,1885,0.0197335438154491,0.35361209694004,-0.304212564566131,54
66,1884,0.0355793849918849,0.430821868210513,-0.306494647871244,57
67,1883,0.0511565647703228,0.440489762413312,-0.273252638470793,58
68,1882,0.0751526885292867,0.481207064805227,-0.235197675574514,59
69,1881,0.126966608992461,0.529442550078664,-0.192338568263828,55
70,1880,0.182794425942575,0.576892773512061,-0.14335702868324,55
71,1879,0.200238939304431,0.597605349850723,-0.127786804001877,55
72,1878,0.215474616427833,0.589196999027935,-0.119548349963175,58
73,1877,0.222124152477716,0.566858797194287,-0.103341294952664,56
74,1876,0.188884815048479,0.496639341782141,-0.112760827292626,55
75,1875,0.144010386464205,0.428014087449938,-0.147177648658751,53
76,1874,0.116508913394471,0.396525296489769,-0.165322851931973,54
77,1873,0.0886424624272971,0.378466039358124,-0.199170460427433,49
78,1872,0.0552071738838065,0.375009055630714,-0.236343907291283,49
79,1871,0.0543104988346214,0.380255239451805,-0.273586685887353,49
80,1870,0.0809293970495177,0.415472167087637,-0.273297822181522,49
81,1869,0.105141358728615,0.446642427795206,-0.262152971283614,48
82,1868,0.146657148711641,0.499052201597024,-0.227586227040018,48
83,1867,0.209173745365515,0.549967986513124,-0.156726856962324,45
84,1866,0.254160044470714,0.59950612337433,-0.0855944222367815,47
85,1865,0.266923898551726,0.594740249323516,-0.0651894521441216,50
86,1864,0.255111268094716,0.561797851614671,-0.057492774039578,52
87,1863,0.223076130732178,0.536348091964325,-0.0703467736757821,49
88,1862,0.195875607203528,0.496166774862237,-0.084761906352791,50
89,1861,0.18352629019229,0.470357322100064,-0.0939872808764104,52
90,1860,0.180066449474989,0.473078435816544,-0.0967091009841268,51
91,1859,0.198407501556206,0.478268939212016,-0.0788891115839712,50
92,1858,0.225270969640594,0.496390823936572,-0.0461181223001169,52
93,1857,0.247351747690595,0.497642941278107,-0.0360804589322409,53
94,1856,0.251836010041026,0.501889832982,-0.0172778789474048,54
95,1855,0.2307965406388,0.461531604579729,-0.0270826771299116,52
96,1854,0.18521453304889,0.429965236393705,-0.0718669058259512,52
97,1853,0.114107139453711,0.394669521085403,-0.163840026293357,55
98,1852,0.0515989075732938,0.361740317541789,-0.23570085236574,58
99,1851,0.0461084077126914,0.348326541918116,-0.260516004586608,59
100,1850,0.0563104365155659,0.357203307699557,-0.245134127251432,58
101,1849,0.0905983167358277,0.378691949481898,-0.20946424239744,58
102,1848,0.167745316230769,0.430388690724173,-0.108635937528022,59
103,1847,0.215538621639368,0.447767368513918,-0.0254480530576267,55
104,1846,0.215774863303535,0.410899411833526,0.0042933917522666,53
105,1845,0.159430510752899,0.360403610248902,-0.0473342175378658,55
106,1844,0.0647803684187779,0.316660125569585,-0.145855042138362,54
107,1843,-0.00219834241109236,0.291298961528805,-0.235729272355438,49
108,1842,-0.03091253928101,0.279621026189887,-0.292511031683398,43
109,1841,-0.0560374173020142,0.285558180124698,-0.343014302438671,42
110,1840,-0.059784280920721,0.283523772478559,-0.368748097692925,41
111,1839,-0.0252118789534328,0.290129141146621,-0.337860282928348,41
112,1838,-0.00766348941467869,0.290462460534481,-0.323727852378436,42
113,1837,-0.0254598281000964,0.284289790164759,-0.332780519737696,45
114,1836,-0.0312268024594214,0.287300446863742,-0.340714432294984,47
115,1835,-0.0162089153477164,0.293891353433152,-0.324094123537769,52
116,1834,0.00912679064441338,0.302747773928733,-0.277698395482324,51
117,1833,0.0627823303347136,0.357305841644196,-0.207090350543743,51
118,1832,0.126480386492655,0.408173804706648,-0.12505938023852,51
119,1831,0.17483610798778,0.464179555067592,-0.0750947767579663,55
120,1830,0.191904236317495,0.482663800811203,-0.0503211245437389,56
121,1829,0.186275242183734,0.487827828654728,-0.0802574753045476,55
122,1828,0.178366906484524,0.490134346224711,-0.131751736367124,54
123,1827,0.157755900622178,0.490252995630182,-0.187834478922458,53
124,1826,0.0971943364067187,0.437523491594616,-0.258590776867301,48
125,1825,0.0249758596110404,0.397491538674302,-0.343500814921287,47
126,1824,-0.0303083799674118,0.339707736360838,-0.409408980503785,41
127,1823,-0.100154085617792,0.293278572228453,-0.504213097696933,41
128,1822,-0.153327169576839,0.266422318032904,-0.564790716060972,45
129,1821,-0.112356619371195,0.291882319130776,-0.530234366455264,45
130,1820,-0.0522647179127276,0.336745373700976,-0.43252964345168,42
131,1819,-0.0185452410974489,0.372540988057305,-0.365185991090829,43
132,1818,0.0217301069560681,0.396637810791921,-0.294324753718669,43
133,1817,0.0632229005880484,0.403176943487502,-0.234167063842642,45
134,1816,0.0497938854165018,0.355408447091319,-0.233649053289124,48
135,1815,0.00922243355180018,0.289212430172912,-0.25094540403968,51
136,1814,-0.00315725443129222,0.279978767141156,-0.271019526503367,52
137,1813,0.0183032768828205,0.313379191762697,-0.27271690181123,51
138,1812,0.0572419280105061,0.340280225267851,-0.232036006775932,49
139,1811,0.0937255470514575,0.396533295274728,-0.192291179367169,46
140,1810,0.140320697745604,0.464882574770453,-0.157690829510474,49
141,1809,0.169822189375783,0.508309794509718,-0.157804301539779,51
142,1808,0.152703459010861,0.517020288636028,-0.195192571281168,48
143,1807,0.134702084573569,0.474809731829275,-0.219287661115387,47
144,1806,0.103842977614276,0.410115632009476,-0.236237977565741,43
145,1805,0.0323813712645207,0.31458249133258,-0.301556723123348,42
146,1804,-0.0612424122570212,0.213335786257549,-0.379254088105266,45
147,1803,-0.150582282205078,0.120660544814347,-0.451233584443718,47
148,1802,-0.212349133762524,0.0391391017205723,-0.489438095401383,47
149,1801,-0.280287341408437,-0.0149814660890556,-0.522759012917523,49
150,1800,-0.337835798921697,-0.0525998203837418,-0.580657339288916,50
151,1799,-0.343283878509704,-0.00942691629141056,-0.617637119436409,47
152,1798,-0.325365861219983,0.0516789615238701,-0.630641582982414,46
153,1797,-0.308056822967697,0.0744170710412646,-0.651513770452275,49
154,1796,-0.268393149262497,0.169557132677257,-0.634699959401151,53
155,1795,-0.211184335973608,0.250945591013581,-0.571866916618609,54
156,1794,-0.157755903028916,0.334997406253541,-0.517386904530344,53
157,1793,-0.0916426126891434,0.396992564018335,-0.450016150208251,50
158,1792,-0.0140146788543924,0.44389846415428,-0.345946114233715,46
159,1791,0.0292120521044662,0.447876685234706,-0.302775307202812,45
160,1790,0.0424190412782795,0.452501477065246,-0.282752938505463,43
161,1789,0.0558824568207633,0.446280050684501,-0.270028205375479,44
162,1788,0.0592455421186859,0.465824013960217,-0.27248342594045,45
163,1787,0.0860736582225112,0.487413856697383,-0.250536348332805,46
164,1786,0.133020893166642,0.519756809944127,-0.216683562055566,43
165,1785,0.150294966082981,0.5129192025438,-0.242636323328808,42
166,1784,0.125786436325741,0.474157127380856,-0.244525112678873,45
167,1783,0.103027038076566,0.430856583204559,-0.248104277102654,46
168,1782,0.0629235833875814,0.382706775141252,-0.255687164890014,44
169,1781,0.0228434724198749,0.351561236680623,-0.299729665154014,46
170,1780,0.0335890784258516,0.340306320053825,-0.268043784030146,50
171,1779,0.0645684442910253,0.353348661245357,-0.218083742388473,53
172,1778,0.0898813022699126,0.376601668486909,-0.165729493467216,50
173,1777,0.144144582951333,0.434948262462652,-0.0928055237276975,49
174,1776,0.199575454742576,0.496097121647072,-0.0523656827157179,47
175,1775,0.188516108696642,0.494569534824026,-0.107451901132844,47
176,1774,0.0768502559577616,0.421693680502372,-0.195636588053384,45
177,1773,-0.0198026047180188,0.343302515426504,-0.298196597701743,48
178,1772,-0.0563769198924865,0.258825631464068,-0.372774578045604,47
179,1771,-0.142342362226268,0.165595818959193,-0.440253542116044,49
180,1770,-0.230187053965445,0.0870967032803141,-0.473574243567502,52
181,1769,-0.198688392660148,0.0479382490782268,-0.427174039468503,49
182,1768,-0.117529222972148,0.0880942694148336,-0.337725351880233,49
183,1767,-0.0269603183115903,0.188612149032068,-0.263507320461987,51
184,1766,0.0255434479165825,0.277420068860867,-0.239189839272354,52
185,1765,0.0366054061636601,0.309338090729934,-0.243740796188557,53
186,1764,0.0482368767413672,0.325037447941564,-0.260519690623528,53
187,1763,0.0492112569072141,0.310627968469445,-0.248297980258586,52
188,1762,0.0162176961476285,0.283084257804392,-0.242598910929648,49
189,1761,-0.0223736340682377,0.255317503917328,-0.265275782799949,49
190,1760,-0.0388334720225835,0.229828308592324,-0.261215283866663,46
191,1759,-0.0455684880478185,0.280023546159172,-0.270455805503866,41
192,1758,-0.0531603223249291,0.33640814835421,-0.288410973058612,41
193,1757,0.00350059474291751,0.394936750055715,-0.265900065158956,41
194,1756,0.0899801723062416,0.50800928266886,-0.250343285841469,41
195,1755,0.126142973011619,0.581678006651153,-0.192410501804836,42
196,1754,0.165884558000314,0.578993091622575,-0.122160811210649,40
197,1753,0.241391075786953,0.536485108760561,-0.0337681835301612,38
198,1752,0.281880667976485,0.537293942542855,0.00920922851779655,35
199,1751,0.31488726513715,0.674672237975901,-0.0761728900854149,33
200,1750,0.382869879764599,0.981575153218389,-0.256707811922936,31
