"age_cal_yr_bp","year_ce","fit_zscore","ci_upper_zscore","ci_lower_zscore","n_records"
114,1836,0.228918111479937,0.420216391914539,0.0183997461453218,71
115,1835,0.201970607125255,0.393216364864579,-0.00935568585554693,70
116,1834,0.171237469874413,0.373351784483455,-0.038275595318468,70
117,1833,0.137451727518053,0.347773527722933,-0.077146813973984,68
118,1832,0.106328212572337,0.327051751064334,-0.113232203527052,69
119,1831,0.078733014260588,0.295399360642797,-0.145720779493818,69
120,1830,0.0542688145291496,0.271693612308445,-0.17090383608097,69
121,1829,0.0325382953243648,0.247826695855941,-0.192631017828276,67
122,1828,0.0131441385925768,0.226592944166361,-0.213072659007641,68
123,1827,-0.0043109737198711,0.200055016574605,-0.223059727800942,67
124,1826,-0.0202243596666358,0.174477415003573,-0.23616573611187,67
125,1825,-0.0349835641517416,0.157308632341945,-0.251756546184555,67
126,1824,-0.0476779103805631,0.143028435482531,-0.266499318073226,67
127,1823,-0.0577608205130736,0.133801372273019,-0.287330010551828,66
128,1822,-0.065594102581799,0.124662444587992,-0.29590414485399,65
129,1821,-0.0715395646192644,0.120045136751994,-0.303369322853568,63
130,1820,-0.0759590146579955,0.117308785127293,-0.308680475283434,63
131,1819,-0.0792142607305178,0.115735110578954,-0.318436871725525,64
132,1818,-0.0816671108693567,0.113888631974146,-0.322142315531205,64
133,1817,-0.0836793731070377,0.115078468683199,-0.319066181148348,65
134,1816,-0.0858776615293795,0.115996602517161,-0.323655843022862,65
135,1815,-0.08889709409098,0.120150632162908,-0.328634069487954,65
136,1814,-0.0924038117690373,0.124285771723696,-0.337242532794353,64
137,1813,-0.0960269001201481,0.128190554796163,-0.343793707486899,64
138,1812,-0.0993954447009093,0.136283865093355,-0.344641908391779,64
139,1811,-0.102138531067918,0.140384035503122,-0.352283015432609,63
140,1810,-0.10388524477777,0.144253032943109,-0.351934715766075,65
141,1809,-0.104264671387063,0.145411619540886,-0.351605622911998,65
142,1808,-0.103374384494023,0.147860871308243,-0.361182112945544,66
143,1807,-0.105033473962647,0.153515810987626,-0.371880496226929,67
144,1806,-0.109820150922037,0.149064428258101,-0.38324076586065,68
145,1805,-0.117308670017461,0.139347618445997,-0.389942742510315,68
146,1804,-0.127073285894188,0.125411568418101,-0.40199752530384,67
147,1803,-0.138688253197488,0.110811678436662,-0.411867634954744,68
148,1802,-0.151727826572629,0.0960545390911076,-0.426391295913022,69
149,1801,-0.165766260664882,0.0832284019560915,-0.438307362169086,67
150,1800,-0.180375153135341,0.0702055016786883,-0.453912971305342,68
151,1799,-0.194384614290917,0.0577603340403422,-0.468448510399463,70
152,1798,-0.206842538793372,0.0439617061225932,-0.482853102767684,71
153,1797,-0.217406907295639,0.0368721319308812,-0.493008595967323,71
154,1796,-0.225735700450653,0.0304725859329257,-0.492179333000019,71
155,1795,-0.231486898911347,0.0155405834625701,-0.493611802512917,70
156,1794,-0.234318483330657,0.00762332498758376,-0.482637182603255,70
157,1793,-0.233888434361515,0.00459613403397591,-0.466682198342412,71
158,1792,-0.229854732656856,1.69048774838171e-05,-0.453813984980256,72
159,1791,-0.222178517317969,-0.00461399886324895,-0.431042107799879,71
160,1790,-0.211779031236581,0.00703805092115934,-0.418914348987395,72
161,1789,-0.199236904319643,0.0139883183619666,-0.39568090948568,72
162,1788,-0.18509805331634,0.0266596977470708,-0.375794714246557,72
163,1787,-0.169908394975854,0.0391897719273316,-0.358355090264707,71
164,1786,-0.154213846047371,0.0513728364700065,-0.339249400067912,68
165,1785,-0.138560323280074,0.0686514370126878,-0.324271061447071,67
166,1784,-0.123493743423149,0.0849887215982463,-0.311482734532721,67
167,1783,-0.109385404600056,0.106695192389361,-0.301397283682736,67
168,1782,-0.0948876672200515,0.12603766490286,-0.297261785099304,67
169,1781,-0.0798544170557259,0.151203493627216,-0.287715680448361,69
170,1780,-0.0646101780217924,0.172631805763282,-0.273467166055025,69
171,1779,-0.0494794740329641,0.188850101215638,-0.264114009051113,66
172,1778,-0.0347868290039541,0.212544902104333,-0.25381836229759,65
173,1777,-0.0208567668494754,0.229757363362919,-0.248697574132643,62
174,1776,-0.00801381148424118,0.261147806250121,-0.249334914765022,61
175,1775,0.00341543139870506,0.291395097362639,-0.251670279406518,60
176,1774,0.0110756198576565,0.308146369814896,-0.257801943368527,60
177,1773,0.0137362736574968,0.316998668135915,-0.257123406516574,60
178,1772,0.0123704615966642,0.315226899024058,-0.259869356885591,58
179,1771,0.00795125247359682,0.309632785838055,-0.266931381683056,57
180,1770,0.00145171508673305,0.298843887518138,-0.280604955717392,57
181,1769,-0.00615508176548898,0.303833892887116,-0.298913759592799,56
182,1768,-0.0138960692846308,0.297228066481613,-0.314468158148874,56
183,1767,-0.0207981786722545,0.294230103146064,-0.317972324527813,55
184,1766,-0.02704441374219,0.285436205586204,-0.329203444728704,56
185,1765,-0.035422758124667,0.275938986060353,-0.345262149441474,57
186,1764,-0.0457465501619236,0.267029701747337,-0.360030551514041,57
187,1763,-0.0575993296023563,0.254813415527672,-0.375464525923025,56
188,1762,-0.0705646361943624,0.238273765126299,-0.395334347059992,55
189,1761,-0.0842260096863386,0.227039998432747,-0.406175197436956,54
190,1760,-0.0981669898266822,0.209233434709475,-0.412170720196953,54
191,1759,-0.11197111636379,0.197249608119628,-0.421884284934628,52
192,1758,-0.124856972229383,0.186586637377945,-0.421411976665848,52
193,1757,-0.132303342805881,0.184456802945972,-0.433973526209396,51
194,1756,-0.133727298680826,0.201791947548297,-0.463532603994351,49
195,1755,-0.129966025697492,0.220126824662605,-0.486054036764286,49
196,1754,-0.121856709699151,0.252447353594224,-0.502746847757784,48
197,1753,-0.110236536529079,0.318035255394213,-0.521918493909861,48
198,1752,-0.0959426920305479,0.368658885371594,-0.544199506467579,47
199,1751,-0.0798123620468319,0.435404788387958,-0.549628499766734,46
200,1750,-0.0626827324212046,0.518666348565912,-0.601880554128697,46
