"age_cal_yr_bp","year_ce","fit_zscore","ci_upper_zscore","ci_lower_zscore","n_records"
191,1759,-0.00990903312759577,0.345458529129915,-0.563213008007166,33
192,1758,0.0305819754729539,0.372081857780945,-0.479393314896562,34
193,1757,0.0168177346348082,0.351655493206669,-0.505313146463818,33
194,1756,-0.0973801833653488,0.269385139782294,-0.536675302473381,37
195,1755,-0.203901876228165,0.173583862213579,-0.592829574782896,37
196,1754,-0.276829613687722,0.0983810222320348,-0.669857460591514,34
197,1753,-0.283078127290167,0.130236280205012,-0.697152911235583,33
198,1752,-0.162969200680279,0.265906322961815,-0.579153085947153,31
199,1751,0.165356831675296,0.631864890117305,-0.399191389851323,29
200,1750,0.666099804769912,1.29946799394474,-0.262605421637668,27
